159	NCT03561103	Recruiting	Interventional	Impact of Representative Payee Services on ART Adherence Among Marginalized People Living With HIV/AIDS	May 1, 2017	18 Years to 100 Years   (Adult, Older Adult)	All	320
160	NCT03559751	Recruiting	Interventional	Evaluation of the Abuse Liability of Very Low Nicotine (VLN) Cigarettes	April 13, 2018	22 Years to 65 Years   (Adult, Older Adult)	All	54
161	NCT03559179	Enrolling by invitation	Interventional	Clinical Decision Support for Opioid Use Disorders in Medical Settings: Usability Testing in an EMR	April 30, 2018	Child, Adult, Older Adult	All	43
162	NCT03558763	Recruiting	Interventional	Remote Monitoring of Patients With COPD	June 7, 2018	45 Years and older   (Adult, Older Adult)	All	70
163	NCT03555500	Recruiting	Interventional	Fasting or Non Fasting for Cardiac Catheterization	November 2, 2017	18 Years and older   (Adult, Older Adult)	All	350
164	NCT03553927	Recruiting	Interventional	Investigating the Physiological Effects of Weight Loss on Male Fertility	May 16, 2018	18 Years to 60 Years   (Adult)	Male	136
165	NCT03553004	Recruiting	Interventional	Niraparib in Metastatic Pancreatic Cancer After Previous Chemotherapy (NIRA-PANC): a Phase 2 Trial	January 22, 2019	18 Years and older   (Adult, Older Adult)	All	18
166	NCT03552523	Recruiting	Interventional	The Set-Point Study for Type 2 Diabetes: Evaluating the Use of an Insulin Only Bionic Pancreas System in Type 2 Diabetes	July 28, 2017	18 Years and older   (Adult, Older Adult)	All	20
167	NCT03550885	Recruiting	Interventional	Diet Modulation of Bacterial Sulfur and Bile Acid Metabolism and Colon Cancer Risk	August 1, 2018	45 Years to 75 Years   (Adult, Older Adult)	All	44
168	NCT03543098	Recruiting	Interventional	STaR Trial: Multiple Ligament Knee Injuries	July 31, 2018	16 Years to 55 Years   (Child, Adult)	All	690
169	NCT03542383	Recruiting	Interventional	Treatment of Memory Disorders in Gulf War Illness With High Definition Transcranial Direct Cortical Stimulation	February 1, 2017	45 Years to 78 Years   (Adult, Older Adult)	All	120
170	NCT03541291	Recruiting	Interventional	Utility of MRI With Doppler Ultrasound Gating for Advanced Fetal Monitoring	May 30, 2018	18 Years and older   (Adult, Older Adult)	Female	20
171	NCT03540732	Recruiting	Interventional	Feeding With Indirect Calorimetry and Cycling in the Elderly	November 6, 2017	60 Years and older   (Adult, Older Adult)	All	50
172	NCT03540368	Recruiting	Interventional	Tranexamic Acid for The Treatment of Gastrointestinal Bleeding	July 4, 2018	18 Years and older   (Adult, Older Adult)	All	336
173	NCT03540134	Recruiting	Interventional	Convection Enhanced Delivery of CSF in DBS for Parkinson's	February 13, 2018	30 Years and older   (Adult, Older Adult)	All	8
174	NCT03540069	Recruiting	Interventional	Reducing Barriers and Sustaining Utilization of a Cervical Cancer Screening Program in Rural Senegal	October 3, 2018	30 Years to 59 Years   (Adult)	All	315
175	NCT03538730	Enrolling by invitation	Interventional	Pain After Tonsillectomy Study	January 12, 2018	4 Years to 7 Years   (Child)	All	100
176	NCT03538379	Enrolling by invitation	Interventional	Tourniquet Training Effectiveness Study	April 4, 2018	18 Years and older   (Adult, Older Adult)	All	34
177	NCT03537612	Recruiting	Interventional	Sensorial and Physiological Mechanism-based Assessments of Perioperative Pain	June 22, 2018	10 Years to 21 Years   (Child, Adult)	Female	150
178	NCT03535675	Recruiting	Interventional	Muscadine Plus (MPX) In Men With Prostate Cancer	October 30, 2018	18 Years to 99 Years   (Adult, Older Adult)	Male	80
179	NCT03534362	Enrolling by invitation	Interventional	Propel Stent vs Kenalog-soaked Nasopore After Frontal Drill-out	April 13, 2018	18 Years to 90 Years   (Adult, Older Adult)	All	90
180	NCT03527927	Recruiting	Interventional	sTep dOWn Inhalers in the reAl woRlD	May 17, 2017	40 Years to 90 Years   (Adult, Older Adult)	All	80
181	NCT03527849	Recruiting	Interventional	Effects of Mindfulness-Based Stress Reduction on Knee Osteoarthritis	January 30, 2018	50 Years to 80 Years   (Adult, Older Adult)	All	30
182	NCT03527121	Recruiting	Interventional	Management of Acute Lateral Ankle Sprains	May 22, 2018	18 Years and older   (Adult, Older Adult)	All	226
183	NCT03526068	Recruiting	Interventional	Proof-of-concept Study on Disinfection and Healing Acceleration Capabilities of 222nm Wave Length Narrow Band Ultraviolet Lighting Device	December 2016	21 Years to 100 Years   (Adult, Older Adult)	All	20
184	NCT03526042	Recruiting	Interventional	Angiotensin-II Receptor Antibodies Blockade With Losartan in Patients With Lupus Nephritis	September 10, 2017	16 Years to 50 Years   (Child, Adult)	All	40
185	NCT03524703	Recruiting	Interventional	Short-term Effect of Chewing Gum in Patients With Mild-moderate Dysphagia After Anterior Cervical Fusion	April 28, 2018	18 Years to 80 Years   (Adult, Older Adult)	All	90
186	NCT03523806	Recruiting	Interventional	Children and Teens in Charge of Their Health	March 23, 2018	10 Years to 18 Years   (Child, Adult)	All	30
187	NCT03523299	Enrolling by invitation	Interventional	Pilot Study to Define the Immune Response Following Cryoablation of Invasive Breast Cancer	May 22, 2018	18 Years and older   (Adult, Older Adult)	Female	22
188	NCT03521960	Recruiting	Interventional	Buspirone for Opioid Tapering	May 30, 2018	18 Years and older   (Adult, Older Adult)	All	50
189	NCT03519750	Recruiting	Interventional	Pharmacokinetics of Intravenous, Rectal, Intravesical, Vaginal, and Transdermal Melatonin in Healthy Female Volunteers	November 1, 2018	20 Years to 40 Years   (Adult)	Female	10
190	NCT03519659	Recruiting	Interventional	Validating Low FDG Dose PET/CT Compared to Current Standard of Care Dose PET/CT	July 21, 2015	18 Years and older   (Adult, Older Adult)	All	204
191	NCT03518216	Recruiting	Interventional	Neural Mechanisms of Treatment Response to ADAPT	July 3, 2018	11 Years to 16 Years   (Child)	All	93
192	NCT03517397	Recruiting	Interventional	Mobile Contingency Management for Smoking Cessation (R01 Supplement)	August 15, 2018	18 Years to 64 Years   (Adult)	All	20
193	NCT03516877	Recruiting	Interventional	Enhanced Stress Resilience Training for Faculty	July 9, 2018	18 Years to 64 Years   (Adult)	All	100
194	NCT03513822	Recruiting	Interventional	Ketamine's Efficiency in the Treatment of Chronic Pain: Kynurenin Pathway	February 16, 2018	18 Years and older   (Adult, Older Adult)	All	48
195	NCT03512691	Recruiting	Interventional	The Nueva Ecija Cardiovascular Risk Experiment	January 20, 2018	40 Years to 70 Years   (Adult, Older Adult)	All	5019
196	NCT03510195	Recruiting	Interventional	Effectiveness of Medicorp HO Preparatory Course	April 27, 2018	18 Years and older   (Adult, Older Adult)	All	286
197	NCT03508921	Recruiting	Interventional	Comparison of Methods for Prevention of Urinary Tract Infection Following Botox Injection	July 1, 2018	18 Years and older   (Adult, Older Adult)	All	68
198	NCT03508908	Recruiting	Interventional	Tambua Mapema Plus - to Discover HIV Infection Early and Prevent Onward Transmission	December 1, 2017	18 Years to 39 Years   (Adult)	All	2875
199	NCT03507647	Recruiting	Interventional	Mindfulness Based Cognitive Therapy for Bipolar Disorder	April 23, 2018	18 Years and older   (Adult, Older Adult)	All	160
200	NCT03503721	Recruiting	Interventional	Bipolar Transurethral Enucleation (BipolEP) vs Bipolar Transurethral Resection of the Prostate	January 18, 2018	50 Years and older   (Adult, Older Adult)	Male	84
201	NCT03503162	Recruiting	Interventional	Evaluation of the Bowel Cleansing in Hospitalized Patients Using Pure-Vu System	May 17, 2018	22 Years and older   (Adult, Older Adult)	All	100
202	NCT03502655	Recruiting	Interventional	Discomfort During Intravenous Cannulation in an Emergency Department: Impact of Communication	December 13, 2017	18 Years and older   (Adult, Older Adult)	All	240
203	NCT03502252	Enrolling by invitation	Interventional	Experimental Evaluation of Semillas de Apego	March 5, 2018	2 Years to 4 Years   (Child)	All	1280
204	NCT03501316	Recruiting	Interventional	The Immune Response After Periodontal Treatment	May 1, 2018	18 Years to 70 Years   (Adult, Older Adult)	All	42
205	NCT03500419	Recruiting	Interventional	Penile Length Maintenance Post-Prostatectomy	March 23, 2018	18 Years and older   (Adult, Older Adult)	Male	60
206	NCT03500406	Recruiting	Interventional	Penile Lengthening Pre-Penile Prosthesis Implantation	March 23, 2018	18 Years and older   (Adult, Older Adult)	Male	80
207	NCT03500367	Recruiting	Interventional	Efficacy and Safety of Rapamycin (Sirolimus) in the Treatment of Symptomatic Uterine Fibroids and Leiomyomatosis	January 1, 2018	18 Years to 50 Years   (Adult)	Female	25
208	NCT03496948	Enrolling by invitation	Interventional	Telephone Health Coaching and Remote Exercise Monitoring for Peripheral Artery Disease	April 23, 2018	35 Years to 80 Years   (Adult, Older Adult)	All	1760
209	NCT03495791	Recruiting	Interventional	Educational Intervention to Improve Patient-Physician Awareness of Cardiovascular Risk in Rheumatoid Arthritis.	October 31, 2016	18 Years and older   (Adult, Older Adult)	All	400
210	NCT03495752	Enrolling by invitation	Interventional	The Effect of Fatigue on the Forward-Step-Down Test	June 21, 2018	18 Years and older   (Adult, Older Adult)	All	9
211	NCT03495661	Recruiting	Interventional	Decompression vs Physical Training for the Treatment of Lumbar Spinal Stenosis	May 4, 2018	50 Years to 85 Years   (Adult, Older Adult)	All	150
212	NCT03495518	Recruiting	Interventional	Enabling Symptom Identification and Tracking in Children Receiving Cancer Treatment	July 2, 2018	8 Years to 18 Years   (Child, Adult)	All	30
213	NCT03495089	Recruiting	Interventional	DECODING Study (Dermal Electrochemical Conductance in Diabetic Neuropathy)	May 2015	40 Years and older   (Adult, Older Adult)	All	160
214	NCT03494816	Recruiting	Interventional	Study of Axitinib for Reducing Extent of Venous Tumour Thrombus in Renal Cancer With Venous Invasion	December 15, 2017	18 Years and older   (Adult, Older Adult)	All	20
215	NCT03494335	Recruiting	Interventional	Online Surveys to Assess the Perception and Performance of Imaging and Associated Aspects	April 30, 2018	18 Years and older   (Adult, Older Adult)	All	5000
216	NCT03494205	Recruiting	Interventional	Urtica Comp. Gel for Prevention and Therapy of Radiation Dermatitis	May 2, 2018	18 Years and older   (Adult, Older Adult)	All	30
217	NCT03492476	Recruiting	Interventional	Circaid® Compression Sleeve Versus Short-stretching Bandage in Upper Limb Lymphatic Edema	September 8, 2017	18 Years and older   (Adult, Older Adult)	Female	140
218	NCT03491059	Recruiting	Interventional	Feasibility of PET/CT to Detect the Oral/Pulmonary Distribution of Nicotine Following E-cigarette Use	February 16, 2018	18 Years to 80 Years   (Adult, Older Adult)	All	40
219	NCT03491046	Recruiting	Interventional	Molecular Imaging Assessment of ACL Viability	October 9, 2013	18 Years to 60 Years   (Adult)	All	100
220	NCT03490812	Recruiting	Interventional	Assessment of Investigational Positron Emission Tomography and Post-Processing Procedures Performed as Add-ons to Standard of Care Imaging	January 2, 2015	18 Years and older   (Adult, Older Adult)	All	700
221	NCT03490656	Recruiting	Interventional	Assessment of Investigational Magnetic Resonance Imaging and Post-Processing Procedures	October 21, 2016	18 Years and older   (Adult, Older Adult)	All	400
222	NCT03489395	Recruiting	Interventional	A Pilot Study on Edoxaban for the Resolution of Left Atrial Thrombosis in Patients With Non-valvular Atrial Fibrillation	January 30, 2018	18 Years to 99 Years   (Adult, Older Adult)	All	25
223	NCT03488511	Recruiting	Interventional	The Impact of Preoperative FoodforCare at Home on Nutritional and Functional Outcomes	March 5, 2018	18 Years and older   (Adult, Older Adult)	All	122
224	NCT03487718	Recruiting	Interventional	A 14 Weeks Longitudinal Study to Investigate the Effect of Leukocyte- Platelet Rich Fibrin Plug on the Quality of the Newly Formed Bone in Ridge Preservation Procedure Following a Tooth Extraction. It is a Clinical, Radiographic and Histomorphometric Study.	March 26, 2018	18 Years to 80 Years   (Adult, Older Adult)	All	40
225	NCT03486444	Recruiting	Interventional	Exploring New and Next Generation Ultrasound Technologies for Medical Education, Patient Care, and New Indications	July 1, 2018	18 Years and older   (Adult, Older Adult)	All	750
226	NCT03486106	Recruiting	Interventional	Music Distraction and Its Influence on Anesthetic Requirements During Elective Knee Surgery	July 13, 2018	18 Years and older   (Adult, Older Adult)	All	32
227	NCT03484533	Enrolling by invitation	Interventional	HIV Self Testing of Male Partners of Women in PMTCT	May 17, 2018	18 Years and older   (Adult, Older Adult)	All	1000
228	NCT03484338	Recruiting	Interventional	Accelerated Resolution Therapy for Complicated Grief	February 20, 2018	60 Years and older   (Adult, Older Adult)	All	50
229	NCT03484273	Recruiting	Interventional	Hemodynamic Effects of Compression in POTS	July 12, 2018	18 Years to 60 Years   (Adult)	All	40
230	NCT03483935	Recruiting	Interventional	Microwave Therapy for Treatment of Precancerous Actinic Keratoses	March 7, 2018	18 Years and older   (Adult, Older Adult)	All	12
231	NCT03482908	Recruiting	Interventional	Coordination of Care Between Pediatricians and Women Infants & Children Nutritionists	July 6, 2016	18 Years to 55 Years   (Adult)	All	290
232	NCT03481023	Recruiting	Interventional	Esophageal Cooling in Radiofrequency Cardiac Ablation	March 16, 2018	18 Years to 90 Years   (Adult, Older Adult)	All	6
233	NCT03479697	Recruiting	Interventional	HIRREM for Stage 1 Primary Hypertension	August 8, 2018	18 Years and older   (Adult, Older Adult)	All	24
234	NCT03478163	Recruiting	Interventional	Antibiotics During Intrauterine Balloon Tamponade Placement	March 8, 2018	18 Years and older   (Adult, Older Adult)	Female	185
235	NCT03478137	Enrolling by invitation	Interventional	Obstructive Sleep Apnea, CPAP Treatment & Cognitive Ability in HIV	June 5, 2017	35 Years and older   (Adult, Older Adult)	All	30
236	NCT03477500	Recruiting	Interventional	RCT Comparing Autologous Hematopoietic Stem Cell Transplantation Versus Alemtuzumab in MS	March 21, 2018	18 Years to 50 Years   (Adult)	All	100
237	NCT03477045	Recruiting	Interventional	Does Consuming Modified Plant Seed Oil Containing Fish Oil Fatty Acids Act in the Same Way as Consuming Fish Oil?	June 9, 2017	18 Years to 65 Years   (Adult, Older Adult)	All	80
238	NCT03473899	Recruiting	Interventional	Radial Extracorporeal Shock Wave Therapy for Acute Hamstring Muscle Complex Injury Type 3b in Athletes	March 22, 2018	18 Years to 35 Years   (Adult)	All	40
239	NCT03473665	Recruiting	Interventional	Non-Steroidal Anti-inflammatory Drugs in Axial Spondyloarthritis	March 1, 2018	18 Years and older   (Adult, Older Adult)	All	30
240	NCT03472820	Recruiting	Interventional	Methylation Diet and Lifestyle Study	February 1, 2018	50 Years to 72 Years   (Adult, Older Adult)	Male	48
241	NCT03472430	Recruiting	Interventional	Transcutaneous Electrical Nerve Stimulation During Transvaginal Oocyte Retrieval	May 4, 2018	18 Years to 42 Years   (Adult)	Female	160
242	NCT03472378	Recruiting	Interventional	Can DFN-15 Terminate Migraine With Allodynia?	April 1, 2018	18 Years to 64 Years   (Adult)	All	100
243	NCT03471117	Recruiting	Interventional	Pioglitazone to Reduce Sympathetic Overactivity in CKD Patients	April 1, 2018	35 Years to 70 Years   (Adult, Older Adult)	All	28
244	NCT03470389	Recruiting	Interventional	Establishment and Assessment of the HVPG Using Biofluid Mechanics (HVPGBFM)	March 20, 2018	18 Years and older   (Adult, Older Adult)	All	200
245	NCT03469609	Recruiting	Interventional	"Mucous Fistula Refeeding Reduces the Time From Enterostomy Closure to Full Enteral Feeds (MUCous FIstula REfeeding (""MUC-FIRE"") Trial)"	June 18, 2018	up to 12 Months   (Child)	All	106
246	NCT03468621	Recruiting	Interventional	Relation of Skin Closure Method to Groin Wound Infections After Proximal Femoral Artery Exposure.	March 29, 2018	Child, Adult, Older Adult	All	480
247	NCT03466164	Recruiting	Interventional	Neural Mechanisms of Mindfulness	July 3, 2017	22 Years to 45 Years   (Adult)	All	50
248	NCT03465982	Recruiting	Interventional	Timing to Minimally Invasive Surgery After Neoadjuvant Chemoradiotherapy for Rectal Cancer	June 5, 2018	18 Years and older   (Adult, Older Adult)	All	332
249	NCT03464773	Enrolling by invitation	Interventional	Pain and Irritability in Non-Verbal Children	April 15, 2018	6 Months to 18 Years   (Child, Adult)	All	120
250	NCT03464266	Recruiting	Interventional	The Kampala Women's Bone Study	May 15, 2018	16 Years to 25 Years   (Child, Adult)	Female	500
251	NCT03462966	Recruiting	Interventional	Rifaximin on Visceral Hypersensitivity	July 1, 2018	18 Years to 75 Years   (Adult, Older Adult)	All	40
252	NCT03462823	Recruiting	Interventional	Use of an Osteoconductive Scaffold in ACL-Reconstruction	August 29, 2017	18 Years to 60 Years   (Adult)	All	56
253	NCT03459014	Recruiting	Interventional	Immersive Virtual Reality During Robot-assisted Walking.	September 12, 2018	55 Years and older   (Adult, Older Adult)	All	28
254	NCT03457519	Recruiting	Interventional	Children's Automated Respiration Monitor (ChARM) for Child Pneumonia Diagnosis by Community Health Workers in Mali	March 5, 2018	15 Years to 60 Years   (Child, Adult)	All	148
255	NCT03457506	Recruiting	Interventional	Intra-individual Comparison of Conventional and Digital PET/CT Scanners	January 8, 2018	18 Years and older   (Adult, Older Adult)	All	225
256	NCT03456895	Recruiting	Interventional	Assessing Environmental Factors in Healthcare Facilities in Order to Improve the Experience of Patients, Staff, and the Quality of Imaging Procedures	December 5, 2017	18 Years and older   (Adult, Older Adult)	All	1500
257	NCT03456128	Recruiting	Interventional	Reducing Disability Following Hospital Discharge in Vulnerable Older Adults: The CAPABLE Intervention	August 25, 2018	65 Years and older   (Older Adult)	All	268
258	NCT03455426	Enrolling by invitation	Interventional	Intrauterine Insemination With Letrozole Versus in Natural Cycle	March 15, 2018	20 Years and older   (Adult, Older Adult)	Female	100
259	NCT03454282	Recruiting	Interventional	Impact of Dietary Intervention on Tumor Immunity: the DigesT Trial	July 1, 2018	18 Years to 75 Years   (Adult, Older Adult)	All	100
260	NCT03454087	Recruiting	Interventional	Study of Early Enteral Dextrose in Sepsis	June 4, 2018	18 Years and older   (Adult, Older Adult)	All	72
261	NCT03453190	Recruiting	Interventional	Apremilast in Combination With Clobetasol Spray for the Treatment of Plaque Psoriasis	February 25, 2018	18 Years and older   (Adult, Older Adult)	All	20
262	NCT03451266	Recruiting	Interventional	Effects of Vitamin C Administration on Extravascular Lung Water in Patients With Severe Features of Preeclampsia	April 7, 2018	18 Years to 50 Years   (Adult)	Female	34
263	NCT03450655	Enrolling by invitation	Interventional	Cardio Training of Older Adults With Central Obesity	February 9, 2018	70 Years to 70 Years   (Older Adult)	All	80
264	NCT03450564	Recruiting	Interventional	Effect of Community-Based Interventions on Increasing Family Planning Utilization in Pastoralist Community	October 1, 2017	15 Years to 49 Years   (Child, Adult)	All	891
265	NCT03449693	Recruiting	Interventional	Efficacy of Oral Supplementation With Magnesium to Reduce Febrile Neutropenia	October 19, 2017	9 Years to 18 Years   (Child, Adult)	All	214
266	NCT03448289	Recruiting	Interventional	Use of a Reproductive Life Planning Tool at the Pediatric Well-Baby Visit With Postpartum Women	January 24, 2018	15 Years to 49 Years   (Child, Adult)	Female	160
267	NCT03447119	Recruiting	Interventional	Living Well With a Disability Curriculum Adaptation Evaluation Plan	March 24, 2018	3 Years and older   (Child, Adult, Older Adult)	All	100
268	NCT03444103	Recruiting	Interventional	A Pilot Trial of Clazakizumab in Late ABMR	January 16, 2018	18 Years to 100 Years   (Adult, Older Adult)	All	20
269	NCT03443388	Recruiting	Interventional	Novel Helmet Design in Patients With Seizures	August 14, 2017	18 Years to 60 Years   (Adult)	All	24
270	NCT03443258	Recruiting	Interventional	Needs Assessment Tool Integrated in Clinical Practice of Head and Neck Cancer Rehabilitation	June 11, 2018	16 Years and older   (Child, Adult, Older Adult)	All	128
271	NCT03441867	Recruiting	Interventional	Neuroimaging Biomarker for Seizures	September 15, 2017	18 Years to 60 Years   (Adult)	All	264
272	NCT03438708	Recruiting	Interventional	Prior Axitinib as a Determinant of Outcome of Renal Surgery	March 5, 2018	18 Years and older   (Adult, Older Adult)	All	50
273	NCT03435497	Recruiting	Interventional	Pilot Intervention to Empower HIV Clients as Prevention Advocates in Uganda	April 16, 2018	18 Years and older   (Adult, Older Adult)	All	96
274	NCT03435172	Recruiting	Interventional	Safety and Feasibility of ADRCs Treatment To Patients With Thermal Wounds	April 1, 2018	18 Years to 65 Years   (Adult, Older Adult)	All	15
275	NCT03434392	Recruiting	Interventional	QST Study: Predicting Treatment Response in Chronic Pancreatitis Using Quantitative Sensory Testing	October 24, 2017	18 Years and older   (Adult, Older Adult)	All	500
276	NCT03433222	Recruiting	Interventional	Phase 1 Study of HF-LED-RL in Fitzpatrick Skin Types I to III	January 31, 2018	18 Years and older   (Adult, Older Adult)	All	60
277	NCT03432832	Recruiting	Interventional	Emotion Awareness and Skills Enhancement Program	January 30, 2018	12 Years to 21 Years   (Child, Adult)	All	100
278	NCT03432819	Recruiting	Interventional	Siempre Seguiré: A Pilot Intervention to Improve Coping With Discrimination and Adherence Among HIV-Positive Latino MSM	March 26, 2018	18 Years and older   (Adult, Older Adult)	Male	80
279	NCT03429010	Recruiting	Interventional	Efficacy of Perioperative Anesthesia Care Bundle on Prognosis in Elderly Undergoing Hip Fracture Surgery	July 1, 2018	75 Years and older   (Older Adult)	All	300
280	NCT03428477	Recruiting	Interventional	EPA for Metastasis Trial 2	March 16, 2018	18 Years and older   (Adult, Older Adult)	All	448
281	NCT03426436	Enrolling by invitation	Interventional	Evaluation of Synthesized 18-Lead ECG in the Emergency Department	February 14, 2018	18 Years and older   (Adult, Older Adult)	All	314
282	NCT03425890	Recruiting	Interventional	Effect of Self-empowered Upper Limb Repetitive Engagement (SURE) Program on Upper Limb Recovery After Stroke	February 2, 2018	21 Years to 85 Years   (Adult, Older Adult)	All	20
283	NCT03423394	Recruiting	Interventional	Efficacy Trial of Stress Check-Up	January 5, 2018	18 Years and older   (Adult, Older Adult)	All	200
284	NCT03423303	Enrolling by invitation	Interventional	A Randomized Trial of Early Detection of Clinically Significant Prostate Cancer (ProScreen)	April 23, 2018	50 Years to 63 Years   (Adult)	Male	11056
285	NCT03422536	Recruiting	Interventional	Ficlatuzumab w/wo Cetuximab in Patients w/Cetuximab-Resistant, Recurrent or Metastatic Head/Neck Squamous Cell Carcinoma	December 5, 2017	18 Years and older   (Adult, Older Adult)	All	74
286	NCT03421262	Recruiting	Interventional	Pregnancy Outcomes and Medical Costs According to Gestational Diabetes Mellitus Diagnostic Criteria	June 1, 2017	18 Years to 50 Years   (Adult)	Female	3644
287	NCT03420404	Recruiting	Interventional	Clinical Trial of TCM Collaborative Care Model in Axial Spondyloarthritis	March 5, 2018	21 Years to 100 Years   (Adult, Older Adult)	All	160
288	NCT03419715	Recruiting	Interventional	Topical Bimatoprost in the Treatment of Migraine	January 5, 2018	18 Years to 65 Years   (Adult, Older Adult)	All	80
289	NCT03418870	Recruiting	Interventional	Improving Preterm Infant Outcomes With Family Integrated Care and Mobile Technology	April 3, 2017	up to 33 Weeks   (Child)	All	350
290	NCT03418324	Recruiting	Interventional	Study of TRC105 With Abiraterone and With Enzalutamide in Prostate Cancer Patients Progressing on Therapy	March 5, 2018	18 Years and older   (Adult, Older Adult)	Male	40
291	NCT03415880	Recruiting	Interventional	Light Intensity Physical Activity Trial	February 15, 2018	40 Years to 65 Years   (Adult, Older Adult)	All	160
292	NCT03415841	Recruiting	Interventional	Kardia - A Smartphone-based Care Model for Outpatient Cardiac Rehabilitation	February 1, 2018	21 Years to 85 Years   (Adult, Older Adult)	All	100
293	NCT03412149	Recruiting	Interventional	Three M Study (Malabsorption, Microbiota, Mini-Gastric Bypass)	March 21, 2018	18 Years to 65 Years   (Adult, Older Adult)	All	90
294	NCT03412084	Recruiting	Interventional	"A ""Stand Up and Move More"" Intervention for Older Adults"	March 14, 2018	56 Years and older   (Adult, Older Adult)	All	80
295	NCT03410511	Recruiting	Interventional	Propylene Glycol/Glycerol Intake and Cardiorespiratory Function	January 15, 2018	18 Years to 60 Years   (Adult)	Male	21
296	NCT03408873	Recruiting	Interventional	CAE Plus LAI in Individuals With Bipolar Disorder at Risk for Treatment Non-adherence (BD-CAEL)	April 1, 2018	18 Years and older   (Adult, Older Adult)	All	30
297	NCT03408574	Recruiting	Interventional	The Nicotinic Cholinergic System and Cognitive Aging	October 1, 2016	18 Years to 75 Years   (Adult, Older Adult)	All	96
298	NCT03406520	Recruiting	Interventional	Chlorhexidine Disk for Prevention of Exit-site Infection in Peritoneal Dialysis Patients	March 7, 2018	21 Years to 90 Years   (Adult, Older Adult)	All	50
299	NCT03405090	Recruiting	Interventional	Differential Mechanisms of Dyspnea Relief in Advanced COPD: Opiates vs. Bronchodilators	September 20, 2017	40 Years to 90 Years   (Adult, Older Adult)	All	17
300	NCT03404011	Recruiting	Interventional	Acute Effects of Propylene Glycol/Glycerol Intake on Blood Parameters	January 15, 2018	18 Years to 70 Years   (Adult, Older Adult)	All	30
301	NCT03401047	Recruiting	Interventional	Study to Assess Potential Impairments in Estradiol Augmentation of Gonadotropin Secretion in Polycystic Ovary Syndrome	November 30, 2017	18 Years to 30 Years   (Adult)	Female	37
302	NCT03399318	Recruiting	Interventional	Aggressive Antipyretics for Fever Reduction in CNS Malaria	July 2, 2018	2 Years to 11 Years   (Child)	All	284
303	NCT03397030	Recruiting	Interventional	Impact of Exercise on Prognostic Biomarkers Related to Prostate Cancer	January 5, 2017	40 Years and older   (Adult, Older Adult)	Male	30
304	NCT03396094	Recruiting	Interventional	Pre- and Apnoeic Oxygenation for RSI in ED	May 7, 2018	21 Years to 99 Years   (Adult, Older Adult)	All	184
305	NCT03394599	Recruiting	Interventional	Motivating Videos to Encourage Cycling for Geriatric Rehabilitation	January 15, 2018	18 Years and older   (Adult, Older Adult)	All	120
306	NCT03392415	Recruiting	Interventional	The NOrdic-Baltic Randomized Registry Study for Evaluation of PCI in Chronic Total Coronary Occlusion	June 1, 2018	18 Years and older   (Adult, Older Adult)	All	2000
307	NCT03386227	Recruiting	Interventional	Prophylactic Antibiotics Prior to Embryo Transfer (PAPET): RCT	January 21, 2018	18 Years to 43 Years   (Adult)	All	356
308	NCT03384706	Recruiting	Interventional	A Comparison of CPT Versus ART Versus WL	September 6, 2017	18 Years and older   (Adult, Older Adult)	All	280
309	NCT03382171	Recruiting	Interventional	The Impact of a Home Delivered Meal Service in Advanced Cancer Patients During Chemotherapy	November 17, 2017	18 Years and older   (Adult, Older Adult)	All	164
310	NCT03382093	Recruiting	Interventional	Personalized Feedback for Smokers With Elevated Anxiety Sensitivity	August 23, 2017	18 Years to 65 Years   (Adult, Older Adult)	All	130
311	NCT03381027	Recruiting	Interventional	BABY SMART (Study of Massage Therapy, Sleep And neurodevelopMenT)	June 5, 2017	37 Weeks to 42 Weeks   (Child)	All	200
312	NCT03380884	Recruiting	Interventional	Vibration Therapy as a Rehabilitation Intervention for Postural Training and Fall Prevention	April 1, 2018	60 Years and older   (Adult, Older Adult)	All	100
313	NCT03380013	Recruiting	Interventional	OMT to Improve Feeding After Hypothermia	October 24, 2017	37 Weeks and older   (Child, Adult, Older Adult)	All	12
314	NCT03379818	Recruiting	Interventional	Vocabulary Intervention for Late Talkers	June 19, 2018	24 Months to 48 Months   (Child)	All	30
315	NCT03375879	Recruiting	Interventional	Bandage Contact Lens in Post Operative Ptosis Patients	February 21, 2018	50 Years and older   (Adult, Older Adult)	All	30
316	NCT03375229	Recruiting	Interventional	Dry Needling and Low-level Laser Therapy to Treat Myofascial Pain	April 1, 2018	18 Years to 65 Years   (Adult, Older Adult)	Female	60
317	NCT03372174	Recruiting	Interventional	Maintaining Mechanical Ventilation During Cardiopulmonary Bypass for Cardiac Surgery	January 10, 2018	18 Years and older   (Adult, Older Adult)	All	1400
318	NCT03371836	Recruiting	Interventional	Use of Clobazam for Epilepsy and Anxiety	October 1, 2017	6 Years to 17 Years   (Child)	All	30
319	NCT03369600	Enrolling by invitation	Interventional	Characterisation of Uterine Fibroid Tissue Stiffness	August 17, 2018	18 Years and older   (Adult, Older Adult)	Female	60
320	NCT03367364	Recruiting	Interventional	Patient Education Bundle vs. Nurses Feedback and Coaching to Prevent Missed Doses of Venous Thromboembolism (VTE) Prophylaxis	January 1, 2018	18 Years and older   (Adult, Older Adult)	All	16
